PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
66;2;R57;NULL;13_60 a 64;2
38;1;Q24;NULL;01_Menor de 1 año;2
26;2;I95;NULL;16_75 a 79;1
02;2;J39;NULL;17_80 y más;1
42;1;I21;NULL;12_55 a 59;8
58;2;C54;NULL;17_80 y más;3
66;2;F03;NULL;14_65 a 69;1
06;1;I25;NULL;06_25 a 29;1
66;1;Q03;NULL;02_1 a 9;1
46;2;C24;NULL;13_60 a 64;1
02;1;G31;NULL;03_10 a 14;1
18;2;R68;NULL;16_75 a 79;7
50;2;I21;NULL;11_50 a 54;9
90;2;B37;NULL;17_80 y más;1
02;2;D48;NULL;16_75 a 79;3
02;1;K66;NULL;14_65 a 69;1
46;2;C80;NULL;09_40 a 44;2
66;2;K92;NULL;15_70 a 74;5
18;1;Q87;NULL;03_10 a 14;1
54;2;G30;NULL;15_70 a 74;2
18;2;A41;NULL;15_70 a 74;12
18;1;I99;NULL;14_65 a 69;1
46;1;N18;NULL;15_70 a 74;8
74;2;I67;NULL;12_55 a 59;1
22;2;K43;NULL;13_60 a 64;1
54;2;W19;NULL;17_80 y más;7
82;2;X80;NULL;12_55 a 59;1
86;2;I42;NULL;13_60 a 64;1
90;1;K92;NULL;10_45 a 49;2
06;1;M13;NULL;17_80 y más;1
10;2;I61;NULL;13_60 a 64;2
50;2;C81;NULL;08_35 a 39;1
74;2;I71;NULL;17_80 y más;2
26;1;C25;NULL;15_70 a 74;4
50;1;Y89;NULL;08_35 a 39;1
22;2;J18;NULL;11_50 a 54;12
22;1;K56;NULL;15_70 a 74;3
62;2;R57;NULL;13_60 a 64;2
82;1;X91;NULL;15_70 a 74;1
02;1;B24;NULL;12_55 a 59;1
22;1;N18;NULL;11_50 a 54;5
30;2;C22;NULL;15_70 a 74;3
18;2;B21;NULL;14_65 a 69;1
50;1;J96;NULL;14_65 a 69;6
66;2;D61;NULL;13_60 a 64;2
78;2;C50;NULL;17_80 y más;3
86;2;C76;NULL;17_80 y más;1
06;1;I62;NULL;15_70 a 74;9
06;2;E11;NULL;09_40 a 44;1
10;1;C41;NULL;12_55 a 59;1
06;1;X74;NULL;16_75 a 79;11
18;1;I12;NULL;16_75 a 79;1
18;2;I51;NULL;15_70 a 74;1
70;2;C51;NULL;16_75 a 79;1
74;2;E14;NULL;16_75 a 79;7
06;2;I60;NULL;13_60 a 64;32
02;1;L89;NULL;15_70 a 74;18
26;1;I51;NULL;13_60 a 64;1
02;1;B21;NULL;16_75 a 79;1
26;1;J80;NULL;15_70 a 74;1
14;2;Y83;NULL;03_10 a 14;1
34;1;C64;NULL;11_50 a 54;1
74;2;I26;NULL;14_65 a 69;3
02;2;J84;NULL;13_60 a 64;3
26;2;J84;NULL;13_60 a 64;1
82;1;I10;NULL;09_40 a 44;2
82;1;Y21;NULL;16_75 a 79;1
06;2;C15;NULL;11_50 a 54;10
06;1;C92;NULL;02_1 a 9;3
14;2;D53;NULL;14_65 a 69;1
30;2;G61;NULL;17_80 y más;1
06;1;I38;NULL;10_45 a 49;2
30;2;E11;NULL;05_20 a 24;1
38;1;U07;NULL;17_80 y más;89
62;1;X70;NULL;13_60 a 64;3
62;2;I47;NULL;14_65 a 69;1
26;1;J96;NULL;16_75 a 79;5
14;1;C81;NULL;15_70 a 74;1
78;1;N19;NULL;16_75 a 79;2
82;2;B24;NULL;10_45 a 49;7
06;2;I21;NULL;10_45 a 49;46
38;2;J44;NULL;17_80 y más;2
42;1;D37;NULL;15_70 a 74;1
70;1;V23;NULL;09_40 a 44;1
90;2;E11;NULL;09_40 a 44;1
86;9;P24;NULL;01_Menor de 1 año;1
06;2;C48;NULL;99_Sin especificar;1
06;2;Y17;NULL;06_25 a 29;1
34;2;I47;NULL;16_75 a 79;1
22;1;E10;NULL;10_45 a 49;1
30;1;I73;NULL;17_80 y más;2
66;1;J09;NULL;16_75 a 79;1
86;2;J90;NULL;15_70 a 74;1
14;2;I47;NULL;10_45 a 49;9
14;1;I50;NULL;11_50 a 54;10
18;1;J84;NULL;11_50 a 54;1
30;1;K31;NULL;14_65 a 69;1
82;1;W74;NULL;15_70 a 74;1
90;1;K70;NULL;14_65 a 69;4
06;2;J43;NULL;12_55 a 59;2
22;2;D53;NULL;17_80 y más;2
06;2;C18;NULL;15_70 a 74;162
10;2;I21;NULL;17_80 y más;45
26;2;C95;NULL;15_70 a 74;1
66;1;C85;NULL;17_80 y más;4
06;1;C64;NULL;14_65 a 69;99
38;1;J96;NULL;06_25 a 29;3
82;2;J69;NULL;10_45 a 49;1
98;1;W19;NULL;17_80 y más;1
14;1;C91;NULL;16_75 a 79;1
62;1;A49;NULL;12_55 a 59;1
18;2;U07;NULL;15_70 a 74;45
30;2;V28;NULL;07_30 a 34;1
58;1;N40;NULL;15_70 a 74;1
14;2;R09;NULL;07_30 a 34;5
14;1;V89;NULL;09_40 a 44;3
98;2;J45;NULL;17_80 y más;1
06;1;N12;NULL;12_55 a 59;1
14;1;F10;NULL;16_75 a 79;1
46;1;J16;NULL;12_55 a 59;2
58;2;K83;NULL;15_70 a 74;2
02;1;P01;NULL;01_Menor de 1 año;2
06;1;I35;NULL;12_55 a 59;7
14;2;D53;NULL;17_80 y más;17
34;1;C92;NULL;11_50 a 54;1
90;1;I61;NULL;15_70 a 74;14
14;1;Q99;NULL;01_Menor de 1 año;1
99;1;V43;NULL;02_1 a 9;1
06;1;D37;NULL;11_50 a 54;2
02;1;C82;NULL;15_70 a 74;1
18;2;V44;NULL;06_25 a 29;1
62;2;I48;NULL;17_80 y más;15
90;1;X84;NULL;08_35 a 39;1
82;1;G80;NULL;02_1 a 9;2
26;1;N17;NULL;13_60 a 64;1
62;1;C22;NULL;16_75 a 79;2
62;1;D43;NULL;12_55 a 59;4
06;2;I42;NULL;07_30 a 34;4
30;1;X94;NULL;07_30 a 34;1
90;2;K74;NULL;13_60 a 64;3
82;2;P05;NULL;01_Menor de 1 año;1
22;1;G71;NULL;05_20 a 24;1
22;2;D46;NULL;17_80 y más;2
14;2;K75;NULL;06_25 a 29;1
74;1;J44;NULL;16_75 a 79;2
58;2;X78;NULL;08_35 a 39;1
06;1;I95;NULL;06_25 a 29;1
02;2;I64;NULL;17_80 y más;66
30;2;C41;NULL;06_25 a 29;1
38;2;N17;NULL;17_80 y más;5
82;2;A41;NULL;10_45 a 49;9
06;1;K56;NULL;10_45 a 49;4
10;1;C95;NULL;15_70 a 74;1
66;2;K92;NULL;17_80 y más;13
90;1;G09;NULL;13_60 a 64;1
06;2;D84;NULL;16_75 a 79;1
30;1;D44;NULL;16_75 a 79;1
38;1;V24;NULL;10_45 a 49;2
66;1;E10;NULL;16_75 a 79;1
70;1;N17;NULL;13_60 a 64;1
74;2;I71;NULL;13_60 a 64;1
78;1;I11;NULL;16_75 a 79;3
82;1;C02;NULL;06_25 a 29;1
54;1;C92;NULL;15_70 a 74;3
70;2;K65;NULL;13_60 a 64;2
90;1;X87;NULL;09_40 a 44;1
02;1;C22;NULL;17_80 y más;11
10;1;N49;NULL;15_70 a 74;1
98;1;X95;NULL;06_25 a 29;2
54;2;O96;T;05_20 a 24;1
70;1;N17;NULL;16_75 a 79;4
02;2;G10;NULL;14_65 a 69;1
18;1;I71;NULL;10_45 a 49;1
58;2;C64;NULL;17_80 y más;1
02;2;G95;NULL;17_80 y más;1
02;2;I31;NULL;14_65 a 69;1
10;1;A41;NULL;07_30 a 34;1
18;2;N18;NULL;11_50 a 54;2
30;2;I51;NULL;15_70 a 74;3
30;2;C18;NULL;13_60 a 64;9
34;1;C25;NULL;17_80 y más;4
46;2;O99;M;07_30 a 34;1
06;1;Q99;NULL;03_10 a 14;1
14;2;F79;NULL;04_15 a 19;1
06;1;X70;NULL;14_65 a 69;12
10;2;I11;NULL;17_80 y más;15
10;1;X70;NULL;17_80 y más;1
38;2;C64;NULL;03_10 a 14;1
06;2;B18;NULL;15_70 a 74;1
58;1;X08;NULL;13_60 a 64;1
14;1;R57;NULL;08_35 a 39;12
42;2;N18;NULL;17_80 y más;10
06;1;V69;NULL;12_55 a 59;1
42;1;K74;NULL;14_65 a 69;5
14;2;I38;NULL;11_50 a 54;1
06;1;K25;NULL;12_55 a 59;2
06;2;L50;NULL;16_75 a 79;1
02;1;I33;NULL;16_75 a 79;3
46;2;C75;NULL;14_65 a 69;1
62;2;N19;NULL;16_75 a 79;2
82;1;C17;NULL;08_35 a 39;1
06;1;A09;NULL;14_65 a 69;8
26;1;W13;NULL;08_35 a 39;1
62;1;C71;NULL;17_80 y más;1
82;1;C73;NULL;17_80 y más;1
22;2;V29;NULL;08_35 a 39;1
06;1;E78;NULL;11_50 a 54;1
02;1;R96;NULL;16_75 a 79;1
06;2;I10;NULL;99_Sin especificar;1
26;1;J69;NULL;13_60 a 64;3
74;2;C80;NULL;13_60 a 64;1
10;2;F10;NULL;17_80 y más;1
26;1;B21;NULL;13_60 a 64;1
14;1;K76;NULL;13_60 a 64;5
30;1;C85;NULL;16_75 a 79;5
06;1;I70;NULL;16_75 a 79;6
99;2;J98;NULL;17_80 y más;2
66;2;D46;NULL;11_50 a 54;2
66;1;J96;NULL;11_50 a 54;3
74;2;U07;NULL;13_60 a 64;7
86;2;E66;NULL;08_35 a 39;1
90;1;X95;NULL;11_50 a 54;3
06;2;Y12;NULL;13_60 a 64;1
70;1;D64;NULL;14_65 a 69;4
86;1;J44;NULL;16_75 a 79;9
70;1;C91;NULL;04_15 a 19;1
86;1;B22;NULL;11_50 a 54;1
90;1;V12;NULL;14_65 a 69;1
02;2;I42;NULL;11_50 a 54;27
06;1;C96;NULL;10_45 a 49;1
74;2;C34;NULL;10_45 a 49;2
06;1;A18;NULL;15_70 a 74;1
06;1;V03;NULL;07_30 a 34;1
18;1;I21;NULL;13_60 a 64;22
02;2;J45;NULL;16_75 a 79;1
82;1;V22;NULL;06_25 a 29;2
42;1;I50;NULL;17_80 y más;37
78;2;O96;T;05_20 a 24;1
50;1;J18;NULL;08_35 a 39;2
99;2;V29;NULL;04_15 a 19;1
22;2;C04;NULL;11_50 a 54;1
14;2;R57;NULL;03_10 a 14;1
50;1;G40;NULL;10_45 a 49;1
58;2;C34;NULL;16_75 a 79;2
74;2;A41;NULL;11_50 a 54;1
02;2;I21;NULL;09_40 a 44;6
22;1;C22;NULL;08_35 a 39;1
26;1;D43;NULL;08_35 a 39;1
18;1;G00;NULL;10_45 a 49;1
30;1;C80;NULL;10_45 a 49;2
38;2;I21;NULL;12_55 a 59;1
02;1;C41;NULL;16_75 a 79;1
26;1;C18;NULL;16_75 a 79;5
90;2;C43;NULL;11_50 a 54;1
90;1;I49;NULL;10_45 a 49;2
50;2;R99;NULL;10_45 a 49;3
78;1;C34;NULL;15_70 a 74;5
06;1;Y28;NULL;99_Sin especificar;5
99;1;A41;NULL;08_35 a 39;1
10;1;G61;NULL;17_80 y más;1
26;1;C67;NULL;17_80 y más;4
30;1;R99;NULL;13_60 a 64;87
66;2;G00;NULL;14_65 a 69;1
90;1;G20;NULL;17_80 y más;5
50;1;K74;NULL;16_75 a 79;14
54;2;I61;NULL;16_75 a 79;8
58;2;I11;NULL;14_65 a 69;6
86;1;G93;NULL;15_70 a 74;1
02;2;M86;NULL;17_80 y más;8
90;2;L08;NULL;17_80 y más;2
14;2;G61;NULL;12_55 a 59;2
42;1;I77;NULL;16_75 a 79;1
90;1;I95;NULL;17_80 y más;6
06;2;C18;NULL;13_60 a 64;102
14;2;C20;NULL;16_75 a 79;8
62;1;X59;NULL;09_40 a 44;2
02;1;C92;NULL;15_70 a 74;5
06;2;M34;NULL;12_55 a 59;4
30;1;I61;NULL;16_75 a 79;12
50;2;V04;NULL;08_35 a 39;1
58;1;W17;NULL;08_35 a 39;1
06;2;D75;NULL;17_80 y más;3
42;2;U07;NULL;06_25 a 29;1
14;2;I42;NULL;14_65 a 69;5
74;2;K83;NULL;17_80 y más;1
86;2;K65;NULL;16_75 a 79;1
99;1;L08;NULL;14_65 a 69;1
02;1;K80;NULL;16_75 a 79;1
22;1;C18;NULL;12_55 a 59;5
26;2;C55;NULL;17_80 y más;1
14;1;I25;NULL;17_80 y más;122
14;2;U07;NULL;16_75 a 79;130
82;1;G93;NULL;04_15 a 19;1
86;2;N03;NULL;16_75 a 79;1
02;2;D05;NULL;16_75 a 79;1
22;1;K74;NULL;06_25 a 29;1
14;1;C16;NULL;16_75 a 79;25
54;1;W87;NULL;03_10 a 14;3
70;2;A09;NULL;09_40 a 44;1
02;1;C71;NULL;13_60 a 64;6
14;1;E10;NULL;17_80 y más;8
62;1;C64;NULL;11_50 a 54;3
74;1;C26;NULL;11_50 a 54;1
06;2;Q77;NULL;02_1 a 9;1
30;1;B20;NULL;14_65 a 69;1
38;2;C54;NULL;15_70 a 74;2
06;1;V89;NULL;04_15 a 19;7
14;2;C18;NULL;13_60 a 64;34
10;2;R10;NULL;15_70 a 74;1
18;2;J96;NULL;16_75 a 79;25
34;2;G12;NULL;11_50 a 54;1
14;1;C95;NULL;09_40 a 44;1
30;2;C22;NULL;11_50 a 54;1
06;1;B20;NULL;08_35 a 39;9
22;1;C32;NULL;10_45 a 49;1
14;1;C64;NULL;12_55 a 59;6
46;1;N39;NULL;11_50 a 54;1
82;2;M06;NULL;11_50 a 54;1
90;2;E03;NULL;17_80 y más;1
06;2;N28;NULL;12_55 a 59;2
86;1;I47;NULL;14_65 a 69;4
06;1;D15;NULL;17_80 y más;1
02;2;C07;NULL;12_55 a 59;1
06;1;C91;NULL;03_10 a 14;3
02;2;C19;NULL;14_65 a 69;1
02;1;J96;NULL;05_20 a 24;1
26;2;C49;NULL;04_15 a 19;1
14;1;C43;NULL;13_60 a 64;1
70;2;I47;NULL;14_65 a 69;5
82;2;I25;NULL;11_50 a 54;1
82;1;Y26;NULL;09_40 a 44;2
02;1;K74;NULL;10_45 a 49;3
22;2;R96;NULL;17_80 y más;139
18;1;I61;NULL;07_30 a 34;2
82;1;K85;NULL;15_70 a 74;3
90;1;I11;NULL;17_80 y más;20
06;1;V43;NULL;08_35 a 39;3
22;2;P61;NULL;01_Menor de 1 año;1
06;1;C05;NULL;10_45 a 49;1
14;1;Y83;NULL;13_60 a 64;4
14;1;V14;NULL;14_65 a 69;2
14;1;C85;NULL;16_75 a 79;3
46;2;J15;NULL;09_40 a 44;1
58;2;O95;M;07_30 a 34;1
66;1;D37;NULL;17_80 y más;2
66;2;E27;NULL;14_65 a 69;1
62;1;W13;NULL;12_55 a 59;1
98;1;J96;NULL;17_80 y más;2
06;2;X84;NULL;16_75 a 79;2
38;1;C73;NULL;14_65 a 69;1
54;2;Q33;NULL;01_Menor de 1 año;2
99;2;X47;NULL;17_80 y más;2
02;1;A41;NULL;07_30 a 34;5
22;1;D84;NULL;06_25 a 29;1
14;2;K55;NULL;10_45 a 49;1
38;1;N39;NULL;17_80 y más;13
66;2;C73;NULL;13_60 a 64;1
74;2;O96;T;07_30 a 34;1
82;2;A04;NULL;14_65 a 69;1
22;1;C91;NULL;05_20 a 24;2
66;1;K92;NULL;10_45 a 49;3
66;1;V03;NULL;02_1 a 9;1
30;2;I67;NULL;13_60 a 64;4
38;1;W84;NULL;05_20 a 24;2
22;1;I48;NULL;13_60 a 64;2
22;2;K63;NULL;17_80 y más;1
66;2;C64;NULL;10_45 a 49;1
90;1;K65;NULL;04_15 a 19;1
02;2;X59;NULL;05_20 a 24;1
86;1;G12;NULL;13_60 a 64;1
02;1;C18;NULL;09_40 a 44;2
86;1;R68;NULL;14_65 a 69;13
06;2;C70;NULL;17_80 y más;4
82;1;V43;NULL;10_45 a 49;3
18;1;I21;NULL;15_70 a 74;32
18;1;K31;NULL;11_50 a 54;1
18;1;D48;NULL;09_40 a 44;1
54;1;K85;NULL;06_25 a 29;1
90;2;E14;NULL;13_60 a 64;15
90;2;J42;NULL;17_80 y más;2
26;1;C25;NULL;13_60 a 64;3
50;1;W80;NULL;10_45 a 49;1
06;1;X49;NULL;17_80 y más;1
02;2;J18;NULL;09_40 a 44;9
30;2;C72;NULL;03_10 a 14;1
70;2;Y83;NULL;04_15 a 19;1
18;2;K92;NULL;16_75 a 79;11
58;1;X47;NULL;14_65 a 69;1
70;1;V27;NULL;06_25 a 29;4
06;1;A41;NULL;06_25 a 29;20
38;2;R99;NULL;12_55 a 59;13
42;1;I71;NULL;16_75 a 79;2
14;1;N18;NULL;15_70 a 74;37
30;2;R10;NULL;14_65 a 69;2
38;2;K75;NULL;14_65 a 69;1
70;2;K26;NULL;17_80 y más;1
22;2;I47;NULL;09_40 a 44;1
14;1;U07;NULL;12_55 a 59;45
14;1;Y26;NULL;12_55 a 59;2
38;1;C64;NULL;17_80 y más;4
42;2;C50;NULL;10_45 a 49;3
50;1;G93;NULL;16_75 a 79;1
54;1;C73;NULL;13_60 a 64;1
74;1;E86;NULL;16_75 a 79;1
90;1;U07;NULL;16_75 a 79;111
38;1;A41;NULL;08_35 a 39;1
26;1;C34;NULL;17_80 y más;8
66;1;J80;NULL;11_50 a 54;1
22;2;J44;NULL;17_80 y más;20
42;1;C41;NULL;17_80 y más;1
98;2;X92;NULL;07_30 a 34;1
02;2;G00;NULL;16_75 a 79;1
14;1;D64;NULL;13_60 a 64;1
62;2;C56;NULL;12_55 a 59;3
06;1;L89;NULL;12_55 a 59;1
62;2;K92;NULL;17_80 y más;11
86;2;N17;NULL;12_55 a 59;1
06;2;K70;NULL;12_55 a 59;3
06;1;B00;NULL;05_20 a 24;1
14;1;K63;NULL;14_65 a 69;4
54;2;X70;NULL;14_65 a 69;2
78;2;I51;NULL;16_75 a 79;1
06;2;F14;NULL;12_55 a 59;1
06;2;I34;NULL;03_10 a 14;1
10;1;K74;NULL;11_50 a 54;4
14;1;C22;NULL;13_60 a 64;12
30;1;D38;NULL;16_75 a 79;3
06;1;J93;NULL;14_65 a 69;1
02;2;C65;NULL;11_50 a 54;1
22;1;I31;NULL;15_70 a 74;2
62;1;B57;NULL;17_80 y más;2
30;1;I51;NULL;15_70 a 74;5
06;1;I72;NULL;12_55 a 59;1
50;2;I87;NULL;17_80 y más;3
06;1;C05;NULL;08_35 a 39;1
22;1;A41;NULL;07_30 a 34;1
14;1;V03;NULL;04_15 a 19;1
82;2;R56;NULL;07_30 a 34;1
06;1;P02;NULL;01_Menor de 1 año;7
06;1;J44;NULL;08_35 a 39;2
26;2;A41;NULL;15_70 a 74;10
66;1;C44;NULL;17_80 y más;3
06;1;C44;NULL;15_70 a 74;9
02;1;Y20;NULL;08_35 a 39;3
26;2;C80;NULL;11_50 a 54;1
58;2;E10;NULL;08_35 a 39;1
78;2;J18;NULL;16_75 a 79;5
66;2;W79;NULL;17_80 y más;10
86;2;D64;NULL;14_65 a 69;1
90;2;E66;NULL;12_55 a 59;1
06;2;A09;NULL;14_65 a 69;5
02;2;R57;NULL;17_80 y más;55
78;1;I10;NULL;11_50 a 54;2
02;2;U07;NULL;16_75 a 79;113
06;2;O45;M;08_35 a 39;1
14;1;J69;NULL;06_25 a 29;1
38;2;J96;NULL;09_40 a 44;2
54;1;C22;NULL;11_50 a 54;1
82;1;E84;NULL;14_65 a 69;1
66;1;C22;NULL;03_10 a 14;1
10;1;I50;NULL;12_55 a 59;1
98;2;R99;NULL;15_70 a 74;1
42;2;C95;NULL;17_80 y más;2
54;1;C34;NULL;16_75 a 79;11
06;1;I44;NULL;13_60 a 64;2
30;1;L89;NULL;16_75 a 79;2
26;2;C18;NULL;14_65 a 69;2
50;1;M13;NULL;15_70 a 74;1
06;2;L90;NULL;15_70 a 74;4
06;1;M34;NULL;06_25 a 29;1
22;2;M25;NULL;17_80 y más;2
54;2;V23;NULL;05_20 a 24;2
06;2;F11;NULL;15_70 a 74;1
06;2;D43;NULL;09_40 a 44;7
50;2;I71;NULL;12_55 a 59;1
18;1;R99;NULL;16_75 a 79;101
18;2;J45;NULL;14_65 a 69;3
66;1;J98;NULL;15_70 a 74;8
86;1;R68;NULL;09_40 a 44;1
06;2;J98;NULL;05_20 a 24;3
26;1;E11;NULL;15_70 a 74;5
42;1;I49;NULL;14_65 a 69;4
70;1;K92;NULL;15_70 a 74;8
02;1;C81;NULL;16_75 a 79;1
22;1;E43;NULL;12_55 a 59;2
70;1;C64;NULL;14_65 a 69;1
74;1;V22;NULL;04_15 a 19;1
26;1;G12;NULL;13_60 a 64;1
82;2;B24;NULL;14_65 a 69;1
06;1;I82;NULL;17_80 y más;6
34;1;I73;NULL;17_80 y más;1
06;2;V48;NULL;13_60 a 64;1
50;1;X99;NULL;08_35 a 39;3
50;1;C33;NULL;16_75 a 79;1
90;2;E46;NULL;12_55 a 59;1
06;1;D46;NULL;17_80 y más;19
38;1;Q75;NULL;01_Menor de 1 año;1
06;1;P54;NULL;01_Menor de 1 año;1
06;2;K55;NULL;15_70 a 74;15
06;2;I07;NULL;14_65 a 69;1
14;2;C92;NULL;15_70 a 74;3
90;1;C91;NULL;10_45 a 49;1
02;1;N15;NULL;15_70 a 74;1
86;2;C71;NULL;02_1 a 9;1
10;1;I11;NULL;03_10 a 14;1
30;2;G12;NULL;12_55 a 59;1
30;1;C44;NULL;17_80 y más;1
02;2;A49;NULL;11_50 a 54;1
82;2;M34;NULL;14_65 a 69;1
02;2;B23;NULL;10_45 a 49;1
06;1;Y33;NULL;17_80 y más;1
26;2;K92;NULL;14_65 a 69;3
14;1;C44;NULL;13_60 a 64;3
18;1;I71;NULL;17_80 y más;3
82;2;I10;NULL;13_60 a 64;3
06;1;E23;NULL;01_Menor de 1 año;1
18;1;C45;NULL;13_60 a 64;1
62;1;C18;NULL;12_55 a 59;5
86;2;Y34;NULL;15_70 a 74;1
66;1;C45;NULL;13_60 a 64;1
66;2;X99;NULL;06_25 a 29;1
30;1;V43;NULL;10_45 a 49;1
50;2;J96;NULL;13_60 a 64;1
06;1;C67;NULL;16_75 a 79;80
26;2;J69;NULL;17_80 y más;12
14;2;R10;NULL;15_70 a 74;4
90;1;X31;NULL;16_75 a 79;1
14;1;G31;NULL;15_70 a 74;1
14;1;Y09;NULL;04_15 a 19;1
14;1;K56;NULL;14_65 a 69;6
46;2;C41;NULL;04_15 a 19;1
50;2;Q89;NULL;01_Menor de 1 año;4
50;2;K72;NULL;16_75 a 79;4
70;1;V44;NULL;11_50 a 54;1
66;1;G62;NULL;16_75 a 79;1
82;1;J06;NULL;12_55 a 59;1
06;1;N12;NULL;05_20 a 24;1
82;1;B24;NULL;10_45 a 49;10
02;2;G03;NULL;16_75 a 79;3
26;1;I11;NULL;17_80 y más;5
14;1;I31;NULL;11_50 a 54;1
18;1;C25;NULL;15_70 a 74;5
06;2;C53;NULL;11_50 a 54;49
10;1;C61;NULL;17_80 y más;13
26;2;N17;NULL;13_60 a 64;2
82;2;X70;NULL;09_40 a 44;1
06;1;J12;NULL;16_75 a 79;3
02;1;I71;NULL;15_70 a 74;19
22;2;A16;NULL;09_40 a 44;2
22;2;K56;NULL;15_70 a 74;1
38;1;N18;NULL;04_15 a 19;1
62;2;R98;NULL;12_55 a 59;2
02;1;F10;NULL;14_65 a 69;1
14;1;V28;NULL;08_35 a 39;1
30;2;C85;NULL;16_75 a 79;1
50;2;G30;NULL;14_65 a 69;2
06;1;I24;NULL;16_75 a 79;28
06;1;Y31;NULL;13_60 a 64;2
10;1;X70;NULL;10_45 a 49;1
58;2;M32;NULL;10_45 a 49;1
06;2;I48;NULL;99_Sin especificar;1
50;1;C90;NULL;16_75 a 79;3
02;1;N39;NULL;16_75 a 79;37
54;1;I67;NULL;16_75 a 79;1
46;1;J18;NULL;08_35 a 39;1
50;1;C07;NULL;12_55 a 59;1
66;1;C16;NULL;16_75 a 79;14
06;1;C04;NULL;13_60 a 64;4
26;2;N39;NULL;15_70 a 74;3
14;1;F10;NULL;13_60 a 64;1
82;1;V23;NULL;06_25 a 29;6
22;2;P25;NULL;01_Menor de 1 año;1
10;1;D64;NULL;07_30 a 34;1
18;1;D64;NULL;17_80 y más;1
82;2;E88;NULL;14_65 a 69;1
50;1;D21;NULL;07_30 a 34;1
66;1;C34;NULL;14_65 a 69;9
70;2;I82;NULL;16_75 a 79;1
78;1;C22;NULL;17_80 y más;2
82;1;W86;NULL;13_60 a 64;1
82;1;K90;NULL;13_60 a 64;1
06;1;K76;NULL;09_40 a 44;3
14;1;J18;NULL;10_45 a 49;24
18;2;J11;NULL;09_40 a 44;1
50;1;I26;NULL;06_25 a 29;1
54;2;C22;NULL;11_50 a 54;1
70;2;C16;NULL;11_50 a 54;1
06;2;I49;NULL;16_75 a 79;140
06;2;C54;NULL;06_25 a 29;1
22;1;C16;NULL;15_70 a 74;9
66;1;C06;NULL;09_40 a 44;1
90;2;I61;NULL;13_60 a 64;3
06;1;I26;NULL;15_70 a 74;35
02;1;I87;NULL;17_80 y más;1
22;1;R68;NULL;13_60 a 64;5
14;1;I48;NULL;08_35 a 39;1
82;2;J18;NULL;13_60 a 64;42
06;1;C49;NULL;11_50 a 54;6
99;2;C18;NULL;14_65 a 69;1
46;1;I50;NULL;12_55 a 59;4
90;2;C71;NULL;13_60 a 64;3
38;2;I61;NULL;14_65 a 69;4
02;2;D46;NULL;14_65 a 69;2
26;1;C64;NULL;13_60 a 64;3
82;1;V48;NULL;07_30 a 34;4
82;2;O14;M;06_25 a 29;1
82;2;G93;NULL;02_1 a 9;1
90;1;I87;NULL;11_50 a 54;1
02;1;K81;NULL;11_50 a 54;1
06;1;D38;NULL;16_75 a 79;2
10;1;I67;NULL;17_80 y más;5
46;2;C48;NULL;07_30 a 34;1
50;2;C49;NULL;10_45 a 49;1
66;1;K65;NULL;17_80 y más;4
82;1;K85;NULL;10_45 a 49;1
06;2;V04;NULL;10_45 a 49;2
86;1;E87;NULL;14_65 a 69;1
06;1;D43;NULL;03_10 a 14;3
22;2;J81;NULL;12_55 a 59;1
38;1;W87;NULL;09_40 a 44;1
70;1;I69;NULL;11_50 a 54;1
82;1;Y24;NULL;10_45 a 49;1
22;1;C49;NULL;07_30 a 34;1
74;1;I71;NULL;13_60 a 64;2
74;2;C71;NULL;12_55 a 59;2
82;1;D43;NULL;17_80 y más;9
06;1;C85;NULL;14_65 a 69;20
06;2;K86;NULL;17_80 y más;3
22;2;Y83;NULL;12_55 a 59;1
50;1;E66;NULL;11_50 a 54;1
06;2;C34;NULL;16_75 a 79;194
22;2;I50;NULL;08_35 a 39;2
90;2;I12;NULL;13_60 a 64;1
02;1;U07;NULL;16_75 a 79;133
50;1;K92;NULL;05_20 a 24;1
54;1;I11;NULL;14_65 a 69;1
78;1;W74;NULL;12_55 a 59;1
10;1;K76;NULL;15_70 a 74;1
22;2;C18;NULL;15_70 a 74;6
22;2;G06;NULL;11_50 a 54;1
66;2;J18;NULL;03_10 a 14;1
82;1;A49;NULL;17_80 y más;8
82;2;X93;NULL;02_1 a 9;1
06;2;C09;NULL;17_80 y más;1
42;1;J96;NULL;09_40 a 44;1
90;2;I24;NULL;16_75 a 79;1
90;1;A41;NULL;04_15 a 19;1
99;1;J39;NULL;14_65 a 69;1
22;1;C34;NULL;13_60 a 64;12
02;2;F32;NULL;17_80 y más;1
14;1;Q28;NULL;02_1 a 9;1
38;2;I21;NULL;16_75 a 79;2
82;2;N18;NULL;16_75 a 79;13
14;2;U07;NULL;05_20 a 24;2
30;2;B20;NULL;12_55 a 59;1
14;1;N17;NULL;12_55 a 59;4
50;1;W13;NULL;10_45 a 49;1
02;1;C71;NULL;15_70 a 74;3
50;2;C26;NULL;10_45 a 49;1
90;1;I99;NULL;17_80 y más;1
30;2;C71;NULL;12_55 a 59;2
34;2;C34;NULL;09_40 a 44;2
82;1;V22;NULL;09_40 a 44;2
14;1;I73;NULL;17_80 y más;1
38;1;X47;NULL;10_45 a 49;1
66;1;V89;NULL;10_45 a 49;1
